airport,is_major,region,country,city,airline_code,airline,weekly_flights,season,source,updated_at
新千歳,0,アジア,タイ,バンコク,TG,タイ国際航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,韓国,ソウル,7C,済州航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,韓国,ソウル,KE,大韓航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,韓国,ソウル,LJ,ジンエアー,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,韓国,ソウル,TW,ティーウェイ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,韓国,ソウル,OZ,アシアナ航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,韓国,釜山,BX,エアプサン,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,香港,香港,CX,キャセイパシフィック航空,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,香港,香港,HX,香港航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,台湾,台北,BR,エバー航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,台湾,台北,CI,チャイナエアライン,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,台湾,台北,IT,タイガーエア台湾,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
新千歳,0,アジア,台湾,台北,JX,スターラックス航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
仙台,0,アジア,台湾,台北,BR,エバー航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
仙台,0,アジア,台湾,台北,IT,タイガーエア台湾,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
仙台,0,アジア,台湾,台北,JX,スターラックス航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
百里,0,アジア,台湾,台北,IT,タイガーエア台湾,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,インド,デリー,AI,エア・インディア,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,インド,ベンガルール,JL,日本航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,インド,ムンバイ,NH,全日空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,インドネシア,ジャカルタ,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,インドネシア,ジャカルタ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,インドネシア,デンパサール,GA,ガルーダ・インドネシア航空,2.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,シンガポール,シンガポール,SQ,シンガポール航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,シンガポール,シンガポール,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,シンガポール,シンガポール,NQ,エアージャパン,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,シンガポール,シンガポール,TR,スクート,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,シンガポール,シンガポール,ZG,ＺＩＰＡＩＲ　Ｔｏｋｙｏ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,スリランカ,コロンボ,UL,スリランカ航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,タイ,バンコク,TG,タイ国際航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,タイ,バンコク,XJ,タイエアアジアＸ,11.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,タイ,バンコク,JL,日本航空,7.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,タイ,バンコク,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,タイ,バンコク,ZG,ＺＩＰＡＩＲ　Ｔｏｋｙｏ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ネパール,カトマンズ,RA,ネパール航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,クラーク,5J,セブパシフィック航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,セブ,PR,フィリピン航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,マニラ,5J,セブパシフィック航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,マニラ,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,マニラ,PR,フィリピン航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,マニラ,GK,ジェットスター・ジャパン,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,マニラ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,フィリピン,マニラ,Z2,フィリピンエアアジア,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ブルネイ,バンダルスリブガワン,BI,ロイヤルブルネイ航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ダナン,VN,ベトナム航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ハノイ,VJ,ベトジェットエア,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ハノイ,NH,全日空,7.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ハノイ,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ハノイ,QH,バンブーエアウェイズ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ハノイ,VN,ベトナム航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ホーチミン,VN,ベトナム航空,11.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ホーチミン,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ホーチミン,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,ベトナム,ホーチミン,VJ,ベトジェットエア,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,マカオ,マカオ,NX,マカオ航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,マレーシア,クアラルンプール,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,マレーシア,クアラルンプール,MH,マレーシア航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,マレーシア,クアラルンプール,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,マレーシア,クアラルンプール,OD,マリンドエア,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,マレーシア,コタキナバル,MH,マレーシア航空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,モンゴル,ウランバートル,OM,ＭＩＡＴモンゴル航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,モンゴル,ウランバートル,M0,アエロモンゴリア航空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,7C,済州航空,38.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,LJ,ジンエアー,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,OZ,アシアナ航空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,TW,ティーウェイ航空,21.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,RS,エアソウル,19.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,BX,エアプサン,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,KE,大韓航空,13.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,ZG,ＺＩＰＡＩＲ　Ｔｏｋｙｏ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,YP,エア　プレミア,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,ソウル,PO,ポーラーエアカーゴ,0.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,釜山,KE,大韓航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,釜山,7C,済州航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,釜山,BX,エアプサン,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,大邱,TW,ティーウェイ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,韓国,襄陽,4V,フライカンウォン,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,香港,香港,CX,キャセイパシフィック航空,22.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,香港,香港,UO,香港エクスプレス航空,22.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,香港,香港,HX,香港航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,香港,香港,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,香港,香港,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,香港,香港,HB,グレーターベイ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,高雄,BR,エバー航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,高雄,CI,チャイナエアライン,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,高雄,IT,タイガーエア台湾,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,台北,CI,チャイナエアライン,17.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,台北,BR,エバー航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,台北,IT,タイガーエア台湾,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,台北,JX,スターラックス航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,台北,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,台北,MM,ピーチアビエーション,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,台湾,台北,GK,ジェットスター・ジャパン,6.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,ハルビン,IJ,スプリング・ジャパン,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,広州,NH,全日空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,広州,CZ,中国南方航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,杭州,NH,全日空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,杭州,CA,中国国際航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,昆明,MU,中国東方航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,上海,9C,春秋航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,上海,HO,上海吉祥航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,上海,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,上海,MU,中国東方航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,上海,CA,中国国際航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,上海,NH,全日空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,深セン,NH,全日空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,深セン,ZH,深圳航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,成都,3U,四川航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,西安,MU,中国東方航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,青島,NH,全日空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,大連,JL,日本航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,大連,NH,全日空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,大連,CZ,中国南方航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,天津,IJ,スプリング・ジャパン,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,天津,JL,日本航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,天津,CA,中国国際航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,南京,MU,中国東方航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,福州,MF,厦門航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,北京,CA,中国国際航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,北京,NH,全日空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,アジア,中国,瀋陽,CZ,中国南方航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,オセアニア,豪州,ケアンズ,JQ,ジェットスター航空,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,オセアニア,豪州,ゴールドコースト,JQ,ジェットスター航空,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,オセアニア,豪州,メルボルン,JL,日本航空,4.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,オセアニア,ニュージーランド,オークランド,NZ,ニュージーランド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,カナダ,トロント,AC,エア・カナダ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,カナダ,バンクーバー,AC,エア・カナダ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,カナダ,バンクーバー,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,カナダ,モントリオール,AC,エア・カナダ,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,グアム,UA,ユナイテッド航空,18.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,グアム,JL,日本航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,コナ,JL,日本航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,サイパン,UA,ユナイテッド航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,サンディエゴ,JL,日本航空,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,サンノゼ,ZG,ＺＩＰＡＩＲ　Ｔｏｋｙｏ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,サンフランシスコ,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,サンフランシスコ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,サンフランシスコ,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,シアトル,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,シカゴ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ダラス,AA,アメリカン航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,デンバー,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ニューアーク,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ニューヨーク,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ヒューストン,UA,ユナイテッド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ボストン,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ホノルル,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ホノルル,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ホノルル,ZG,ＺＩＰＡＩＲ　Ｔｏｋｙｏ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ホノルル,HA,ハワイアン航空,6.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ロサンゼルス,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ロサンゼルス,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ロサンゼルス,SQ,シンガポール航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,北米,米国,ロサンゼルス,ZG,ＺＩＰＡＩＲ　Ｔｏｋｙｏ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,中南米,メキシコ,メキシコシティ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,中南米,メキシコ,メキシコシティ,AM,アエロメヒコ,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,ウズベキスタン,タシケント,HY,ウズベキスタン航空,1.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,オランダ,アムステルダム,KL,ＫＬＭオランダ航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,スイス,チューリッヒ,LX,スイス インターナショナルエアラインズ,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,ドイツ,フランクフルト,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,フィンランド,ヘルシンキ,AY,フィンエアー,4.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,フランス,ヌーメア,SB,エアカラン,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,フランス,パリ,AF,エールフランス航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,ベルギー,ブリュッセル,NH,全日空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,ヨーロッパ,ポーランド,ワルシャワ,LO,ＬＯＴポーランド航空,5.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,中東,ＵＡＥ,アブダビ,EY,エティハド航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,中東,ＵＡＥ,ドバイ,EK,エミレーツ航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,中東,イスラエル,テルアビブ,LY,エルアルイスラエル航空,2.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,中東,カタール,ドーハ,QR,カタール航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
成田,1,中東,トルコ,イスタンブール,TK,ターキッシュエアラインズ,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,インド,デリー,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,インド,デリー,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,インドネシア,ジャカルタ,NH,全日空,12.5,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,インドネシア,ジャカルタ,GA,ガルーダ・インドネシア航空,3.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,シンガポール,シンガポール,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,シンガポール,シンガポール,NH,全日空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,シンガポール,シンガポール,SQ,シンガポール航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,タイ,バンコク,JL,日本航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,タイ,バンコク,NH,全日空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,タイ,バンコク,TG,タイ国際航空,14.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,フィリピン,マニラ,PR,フィリピン航空,13.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,フィリピン,マニラ,JL,日本航空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
羽田,1,アジア,フィリピン,マニラ,NH,全日空,7.0,2023夏ダイヤ,国土交通省 航空局 国際線就航状況 直行便データ,2026-06-28
