ym,region,country,visitors,visitors_yoy,visitors_vs_2019,prefecture,region_block,foreign_guest_nights,guest_nights_yoy,guest_nights_vs_2019,updated_at
2024-09,集計,北アメリカ計,258989,0.24325063845311923,0.5844763664394876,,,,,,2026-06-09 00:08:19
2024-10,集計,北アメリカ計,367097,0.31902669335163436,0.834265213632934,,,,,,2026-06-09 00:08:19
2024-11,集計,北アメリカ計,310465,0.3197124785336576,0.6315360765147933,,,,,,2026-06-09 00:08:19
2024-12,集計,北アメリカ計,300548,0.30629878822649914,0.6039834343779353,,,,,,2026-06-09 00:08:19
2024-01,北米,米国,131855,0.49641373675011913,0.2777761626498434,,,,,,2026-06-09 00:08:19
2024-02,北米,米国,148719,0.7104754675315714,0.6048408853014493,,,,,,2026-06-09 00:08:19
2024-03,北米,米国,290075,0.42865234115277207,0.6428886975827461,,,,,,2026-06-09 00:08:19
2024-04,北米,米国,228900,0.24474558574823413,0.3445170840014802,,,,,,2026-06-09 00:08:19
2024-05,北米,米国,246972,0.34657157812091066,0.5734508989436933,,,,,,2026-06-09 00:08:19
2024-06,北米,米国,296414,0.3069054610548221,0.6890552791881066,,,,,,2026-06-09 00:08:19
2024-07,北米,米国,251218,0.2633860544645328,0.6014917285564021,,,,,,2026-06-09 00:08:19
2024-08,北米,米国,174051,0.2579393185990373,0.4771616254201039,,,,,,2026-06-09 00:08:19
2024-09,北米,米国,191942,0.22539374477294638,0.509096627093325,,,,,,2026-06-09 00:08:19
2024-10,北米,米国,278461,0.31431983272524744,0.8156987017729178,,,,,,2026-06-09 00:08:19
2024-11,北米,米国,247464,0.3393155778296142,0.6609102441054278,,,,,,2026-06-09 00:08:19
2024-12,北米,米国,238523,0.3022231200113559,0.650701047765367,,,,,,2026-06-09 00:08:19
2024-01,北米,カナダ,31672,0.6902550965951542,0.42071502265285066,,,,,,2026-06-09 00:08:19
2024-02,北米,カナダ,33895,0.783008942661757,0.41921031696185573,,,,,,2026-06-09 00:08:19
2024-03,北米,カナダ,57779,0.5886444872147374,0.522142311441292,,,,,,2026-06-09 00:08:19
2024-04,北米,カナダ,52118,0.4144435096480039,0.3398976784842018,,,,,,2026-06-09 00:08:19
2024-05,北米,カナダ,55811,0.3198770249497458,0.579482099900948,,,,,,2026-06-09 00:08:19
2024-06,北米,カナダ,40989,0.3655716950959489,0.6136131013306039,,,,,,2026-06-09 00:08:19
2024-07,北米,カナダ,48158,0.24163357912648897,0.6444596209663651,,,,,,2026-06-09 00:08:19
2024-08,北米,カナダ,46913,0.2727692015518597,0.701719384793964,,,,,,2026-06-09 00:08:19
2024-09,北米,カナダ,49981,0.255110240570539,0.752182296231376,,,,,,2026-06-09 00:08:19
2024-10,北米,カナダ,66524,0.28571152470961136,0.7661082645286326,,,,,,2026-06-09 00:08:19
2024-11,北米,カナダ,47346,0.21527759952770853,0.42111898187057273,,,,,,2026-06-09 00:08:19
2024-12,北米,カナダ,48259,0.32430504102521884,0.3736479562791757,,,,,,2026-06-09 00:08:19
2024-01,北米,メキシコ,6805,1.9964773227653017,0.8824343015214384,,,,,,2026-06-09 00:08:19
2024-02,北米,メキシコ,7684,2.28516460025652,1.6597438560055382,,,,,,2026-06-09 00:08:19
2024-03,北米,メキシコ,15472,1.6907826086956521,1.6954703832752611,,,,,,2026-06-09 00:08:19
2024-04,北米,メキシコ,11786,0.2635077186963979,0.4334711748966189,,,,,,2026-06-09 00:08:19
2024-05,北米,メキシコ,11514,0.3601890135853514,1.1003283473184968,,,,,,2026-06-09 00:08:19
2024-06,北米,メキシコ,10757,0.5929216644454316,0.8951726568005638,,,,,,2026-06-09 00:08:19
2024-07,北米,メキシコ,16011,0.6033446825555777,0.8486317977138897,,,,,,2026-06-09 00:08:19
2024-08,北米,メキシコ,12082,0.4666181111920369,1.5170833333333333,,,,,,2026-06-09 00:08:19
2024-09,北米,メキシコ,14972,0.47784029217253976,1.3833174148360396,,,,,,2026-06-09 00:08:19
2024-10,北米,メキシコ,19199,0.5380116959064327,1.5997291807718348,,,,,,2026-06-09 00:08:19
2024-11,北米,メキシコ,13532,0.37255299726138547,1.0837696335078535,,,,,,2026-06-09 00:08:19
2024-12,北米,メキシコ,12021,0.32375289065080937,0.8496691798738267,,,,,,2026-06-09 00:08:19
2024-01,北米その他,その他北アメリカ,1396,0.7648546144121366,0.12489927477840457,,,,,,2026-06-09 00:08:19
2024-02,北米その他,その他北アメリカ,1390,0.7288557213930349,0.5600448933782267,,,,,,2026-06-09 00:08:19
2024-03,北米その他,その他北アメリカ,2402,0.6024016010673783,0.590728476821192,,,,,,2026-06-09 00:08:19
2024-04,北米その他,その他北アメリカ,2125,0.3780804150453956,0.2581409117821196,,,,,,2026-06-09 00:08:19
2024-05,北米その他,その他北アメリカ,1835,0.19310793237971402,0.3714499252615844,,,,,,2026-06-09 00:08:19
2024-06,北米その他,その他北アメリカ,1606,0.3035714285714286,0.39773716275021753,,,,,,2026-06-09 00:08:19
2024-07,北米その他,その他北アメリカ,1650,0.15143056524773213,0.2761020881670533,,,,,,2026-06-09 00:08:19
2024-08,北米その他,その他北アメリカ,1615,0.12937062937062938,-0.03235470341521873,,,,,,2026-06-09 00:08:19
2024-09,北米その他,その他北アメリカ,2094,0.21320973348783312,0.4371997254632807,,,,,,2026-06-09 00:08:19
2024-10,北米その他,その他北アメリカ,2913,0.31334535617673587,0.6955762514551804,,,,,,2026-06-09 00:08:19
2024-11,北米その他,その他北アメリカ,2123,0.275075075075075,0.4277067921990585,,,,,,2026-06-09 00:08:19
2024-12,北米その他,その他北アメリカ,1745,0.25720461095100866,0.3993584603047313,,,,,,2026-06-09 00:08:19
2024-01,集計,南アメリカ計,9191,1.1544772620721986,0.23867924528301887,,,,,,2026-06-09 00:08:19
2024-02,集計,南アメリカ計,10242,1.3277272727272726,0.7409484956654768,,,,,,2026-06-09 00:08:19
2024-03,集計,南アメリカ計,16111,0.6617844249613203,0.5072504443820751,,,,,,2026-06-09 00:08:19
2024-04,集計,南アメリカ計,15801,0.5550634780041335,0.20719688287875315,,,,,,2026-06-09 00:08:19
2024-05,集計,南アメリカ計,13626,0.7568334192882928,0.5084689471936235,,,,,,2026-06-09 00:08:19
2024-06,集計,南アメリカ計,10045,0.7235758407687027,0.2888119065948165,,,,,,2026-06-09 00:08:19
2024-07,集計,南アメリカ計,11228,0.3124488603156048,0.28879706152433426,,,,,,2026-06-09 00:08:19
2024-08,集計,南アメリカ計,8320,0.33611691022964507,0.2240694424010592,,,,,,2026-06-09 00:08:19
2024-09,集計,南アメリカ計,13904,0.43993371996686004,0.05197851252175223,,,,,,2026-06-09 00:08:19
2024-10,集計,南アメリカ計,19874,0.43081353491720664,0.6343749999999999,,,,,,2026-06-09 00:08:19
2024-11,集計,南アメリカ計,13625,0.47265456117596205,0.6023756321298366,,,,,,2026-06-09 00:08:19
2024-12,集計,南アメリカ計,13658,0.4132864238410596,0.7282044793116538,,,,,,2026-06-09 00:08:19
2024-01,南米,ブラジル,5229,1.5507317073170732,0.7816013628620102,,,,,,2026-06-09 00:08:19
2024-02,南米,ブラジル,4795,1.5451167728237793,1.2596606974552311,,,,,,2026-06-09 00:08:19
2024-03,南米,ブラジル,8550,0.7690875232774674,0.6863905325443787,,,,,,2026-06-09 00:08:19
2024-04,南米,ブラジル,8639,0.7378797022731844,0.5087320991966469,,,,,,2026-06-09 00:08:19
2024-05,南米,ブラジル,7291,0.9888161483906164,0.7179547596606974,,,,,,2026-06-09 00:08:19
2024-06,南米,ブラジル,5448,0.9568965517241379,0.6199821587867975,,,,,,2026-06-09 00:08:19
2024-07,南米,ブラジル,6902,0.5076452599388379,0.5420017873100984,,,,,,2026-06-09 00:08:19
2024-08,南米,ブラジル,4524,0.5247724974721941,0.5299289820764288,,,,,,2026-06-09 00:08:19
2024-09,南米,ブラジル,7039,0.6465497076023392,0.778423446184942,,,,,,2026-06-09 00:08:19
2024-10,南米,ブラジル,10292,0.41665519614590507,1.2104810996563575,,,,,,2026-06-09 00:08:19
2024-11,南米,ブラジル,7669,0.5430583501006037,1.054379855344227,,,,,,2026-06-09 00:08:19
2024-12,南米,ブラジル,9231,0.45898530109056423,1.1294117647058823,,,,,,2026-06-09 00:08:19
2024-01,南米その他,その他南アメリカ,3962,0.7879061371841156,-0.11661092530657746,,,,,,2026-06-09 00:08:19
2024-02,南米その他,その他南アメリカ,5447,1.1649443561208268,0.4482850305769741,,,,,,2026-06-09 00:08:19
2024-03,南米その他,その他南アメリカ,7561,0.5551213492389964,0.34561309841608834,,,,,,2026-06-09 00:08:19
2024-04,南米その他,その他南アメリカ,7162,0.37996146435452793,-0.027298655439358943,,,,,,2026-06-09 00:08:19
2024-05,南米その他,その他南アメリカ,6335,0.5488997555012225,0.32282313635414495,,,,,,2026-06-09 00:08:19
2024-06,南米その他,その他南アメリカ,4597,0.5101839684625493,0.03746332656285256,,,,,,2026-06-09 00:08:19
2024-07,南米その他,その他南アメリカ,4326,0.08775458888609511,0.021246458923512845,,,,,,2026-06-09 00:08:19
2024-08,南米その他,その他南アメリカ,3796,0.16441717791411037,-0.011458333333333348,,,,,,2026-06-09 00:08:19
2024-09,南米その他,その他南アメリカ,6865,0.27578517004274294,-0.2585592396587104,,,,,,2026-06-09 00:08:19
2024-10,南米その他,その他南アメリカ,9582,0.4463396226415095,0.2769189765458422,,,,,,2026-06-09 00:08:19
2024-11,南米その他,その他南アメリカ,5956,0.3909388136384866,0.24863731656184496,,,,,,2026-06-09 00:08:19
2024-12,南米その他,その他南アメリカ,4427,0.3266406952352412,0.2407511210762332,,,,,,2026-06-09 00:08:19
2024-01,集計,オセアニア計,114639,0.9892588800777387,0.28122625061468987,,,,,,2026-06-09 00:08:19
2024-02,集計,オセアニア計,73798,0.7666435257223565,0.39333522137260446,,,,,,2026-06-09 00:08:19
2024-03,集計,オセアニア計,92249,0.820691969131782,0.8454598195530838,,,,,,2026-06-09 00:08:19
2024-04,集計,オセアニア計,92163,0.4364109597581123,0.15417271953113265,,,,,,2026-06-09 00:08:19
2024-05,集計,オセアニア計,75689,0.6099589475251526,0.4313892355989257,,,,,,2026-06-09 00:08:19
2024-06,集計,オセアニア計,70455,0.4434542102028274,0.6248846863468636,,,,,,2026-06-09 00:08:19
2024-07,集計,オセアニア計,56369,0.352163692189599,0.35655668664115714,,,,,,2026-06-09 00:08:19
2024-08,集計,オセアニア計,47660,0.4820112565689232,0.4683138728857943,,,,,,2026-06-09 00:08:19
2024-09,集計,オセアニア計,97664,0.33046344985423537,0.3426081218553243,,,,,,2026-06-09 00:08:19
2024-10,集計,オセアニア計,103731,0.4591093231305914,0.5264660437053932,,,,,,2026-06-09 00:08:19
2024-11,集計,オセアニア計,90776,0.3458863996916097,0.6258193932012752,,,,,,2026-06-09 00:08:19
2024-12,集計,オセアニア計,125768,0.25260694188536426,0.5215650217162491,,,,,,2026-06-09 00:08:19
2024-01,オセアニア,豪州,103604,0.971419329058284,0.2780676757583609,,,,,,2026-06-09 00:08:19
2024-02,オセアニア,豪州,66501,0.7648885350318471,0.39537957950396585,,,,,,2026-06-09 00:08:19
2024-03,オセアニア,豪州,82781,0.8318838655424994,0.8739332201471421,,,,,,2026-06-09 00:08:19
2024-04,オセアニア,豪州,80812,0.4399087718047858,0.14620447066833098,,,,,,2026-06-09 00:08:19
2024-05,オセアニア,豪州,66476,0.6286750294002352,0.4381584925253661,,,,,,2026-06-09 00:08:19
2024-06,オセアニア,豪州,61817,0.4571233264190082,0.6580479038703968,,,,,,2026-06-09 00:08:19
2024-07,オセアニア,豪州,48616,0.36370266479663393,0.39408711610701697,,,,,,2026-06-09 00:08:19
2024-08,オセアニア,豪州,40999,0.4873571558135317,0.521242254461801,,,,,,2026-06-09 00:08:19
2024-09,オセアニア,豪州,85667,0.3384423091945943,0.41603028199279324,,,,,,2026-06-09 00:08:19
2024-10,オセアニア,豪州,90157,0.4537934370716763,0.7484824389581677,,,,,,2026-06-09 00:08:19
2024-11,オセアニア,豪州,80266,0.3474005808195262,0.6608934963891819,,,,,,2026-06-09 00:08:19
2024-12,オセアニア,豪州,112500,0.25739066289635737,0.5484563610587312,,,,,,2026-06-09 00:08:19
2024-01,オセアニア,ニュージーランド,10656,1.2260288280760392,0.34545454545454546,,,,,,2026-06-09 00:08:19
2024-02,オセアニア,ニュージーランド,6988,0.7959393472115137,0.37884767166535127,,,,,,2026-06-09 00:08:19
2024-03,オセアニア,ニュージーランド,8963,0.7200153521397046,0.6619692193584277,,,,,,2026-06-09 00:08:19
2024-04,オセアニア,ニュージーランド,10989,0.42013440165417415,0.2196448390677026,,,,,,2026-06-09 00:08:19
2024-05,オセアニア,ニュージーランド,8865,0.49746621621621623,0.42478302796528444,,,,,,2026-06-09 00:08:19
2024-06,オセアニア,ニュージーランド,8032,0.35401213755900196,0.44955784154484757,,,,,,2026-06-09 00:08:19
2024-07,オセアニア,ニュージーランド,7100,0.26514611546685685,0.13763819900656937,,,,,,2026-06-09 00:08:19
2024-08,オセアニア,ニュージーランド,6277,0.47902921771913287,0.21907166440085457,,,,,,2026-06-09 00:08:19
2024-09,オセアニア,ニュージーランド,11381,0.27747221910427666,0.0044126731974230005,,,,,,2026-06-09 00:08:19
2024-10,オセアニア,ニュージーランド,13044,0.5055401662049861,-0.16827137664987568,,,,,,2026-06-09 00:08:19
2024-11,オセアニア,ニュージーランド,9963,0.3257485029940119,0.42267599600171346,,,,,,2026-06-09 00:08:19
2024-12,オセアニア,ニュージーランド,12754,0.20833728090952164,0.3349382457609378,,,,,,2026-06-09 00:08:19
2024-01,オセアニアその他,その他オセアニア,379,0.3114186851211074,-0.231237322515213,,,,,,2026-06-09 00:08:19
2024-02,オセアニアその他,その他オセアニア,309,0.5297029702970297,0.2928870292887029,,,,,,2026-06-09 00:08:19
2024-03,オセアニアその他,その他オセアニア,505,0.8913857677902621,0.20525059665871126,,,,,,2026-06-09 00:08:19
2024-04,オセアニアその他,その他オセアニア,362,0.2026578073089702,0.07100591715976323,,,,,,2026-06-09 00:08:19
2024-05,オセアニアその他,その他オセアニア,348,0.256317689530686,-0.19630484988452657,,,,,,2026-06-09 00:08:19
2024-06,オセアニアその他,その他オセアニア,606,0.3348017621145374,0.13059701492537323,,,,,,2026-06-09 00:08:19
2024-07,オセアニアその他,その他オセアニア,653,0.5328638497652582,0.48747152619589973,,,,,,2026-06-09 00:08:19
2024-08,オセアニアその他,その他オセアニア,384,0.0971428571428572,0.0696378830083566,,,,,,2026-06-09 00:08:19
2024-09,オセアニアその他,その他オセアニア,616,0.2520325203252032,-0.32530120481927716,,,,,,2026-06-09 00:08:19
2024-10,オセアニアその他,その他オセアニア,530,0.2832929782082325,-0.25246826516220033,,,,,,2026-06-09 00:08:19
2024-11,オセアニアその他,その他オセアニア,547,0.5152354570637119,0.08531746031746024,,,,,,2026-06-09 00:08:19
2024-12,オセアニアその他,その他オセアニア,514,0.3562005277044855,0.14222222222222225,,,,,,2026-06-09 00:08:19
2024-01,その他,無国籍・その他,34,0.2592592592592593,-0.24444444444444446,,,,,,2026-06-09 00:08:19
2024-02,その他,無国籍・その他,35,0.5909090909090908,-0.27083333333333337,,,,,,2026-06-09 00:08:19
2024-03,その他,無国籍・その他,63,0.18867924528301883,0.050000000000000044,,,,,,2026-06-09 00:08:19
2024-04,その他,無国籍・その他,48,1.0,-0.28358208955223885,,,,,,2026-06-09 00:08:19
2024-05,その他,無国籍・その他,45,0.7307692307692308,-0.31818181818181823,,,,,,2026-06-09 00:08:19
2024-06,その他,無国籍・その他,65,1.2413793103448274,-0.09722222222222221,,,,,,2026-06-09 00:08:19
2024-07,その他,無国籍・その他,21,-0.5,-0.6612903225806452,,,,,,2026-06-09 00:08:19
2024-08,その他,無国籍・その他,36,0.125,-0.4098360655737705,,,,,,2026-06-09 00:08:19
2024-09,その他,無国籍・その他,42,0.050000000000000044,-0.17647058823529416,,,,,,2026-06-09 00:08:19
2024-10,その他,無国籍・その他,55,0.0,-0.2567567567567568,,,,,,2026-06-09 00:08:19
2024-11,その他,無国籍・その他,64,-0.05882352941176472,0.16363636363636358,,,,,,2026-06-09 00:08:19
2024-12,その他,無国籍・その他,43,-0.18867924528301883,-0.35820895522388063,,,,,,2026-06-09 00:08:19
2025-01,集計,総数,3781629,0.4066058937435977,0.4061555646201538,,,,,,2026-06-09 00:08:19
2025-02,集計,総数,3258491,0.1686618435247671,0.2511859132626457,,,,,,2026-06-09 00:08:19
2025-03,集計,総数,3497755,0.13497844266026693,0.2672400925171803,,,,,,2026-06-09 00:08:19
2025-04,集計,総数,3909128,0.2846283753252954,0.33568457145200115,,,,,,2026-06-09 00:08:19
2025-05,集計,総数,3693587,0.2148782321709677,0.3319386201174068,,,,,,2026-06-09 00:08:19
2025-06,集計,総数,3377985,0.07557149143391695,0.17289476087319589,,,,,,2026-06-09 00:08:19
2025-07,集計,総数,3437118,0.04389112319071664,0.1490808504577945,,,,,,2026-06-09 00:08:19
2025-08,集計,総数,3428406,0.1687557804458404,0.36040623236700897,,,,,,2026-06-09 00:08:19
2025-09,集計,総数,3267228,0.13742133558828984,0.437481823745437,,,,,,2026-06-09 00:08:19
2025-10,集計,総数,3896524,0.1764181616228282,0.5607522006210126,,,,,,2026-06-09 00:08:19
2025-11,集計,総数,3518195,0.10386000141190865,0.44113073747559683,,,,,,2026-06-09 00:08:19
2025-12,集計,総数,3617791,0.03664960021639674,0.4320019062796001,,,,,,2026-06-09 00:08:19
2025-01,集計,アジア計,3261149,0.4163790388954398,0.3777888281260562,,,,,,2026-06-09 00:08:19
2025-02,集計,アジア計,2743476,0.14584497565449683,0.1808744444224446,,,,,,2026-06-09 00:08:19
2025-03,集計,アジア計,2652607,0.13760888332699328,0.15963496469868188,,,,,,2026-06-09 00:08:19
2025-04,集計,アジア計,2917968,0.2297696874884101,0.23134832854657938,,,,,,2026-06-09 00:08:19
2025-05,集計,アジア計,2878730,0.19214460799031285,0.2276704229484594,,,,,,2026-06-09 00:08:19
2025-06,集計,アジア計,2682449,0.0505343042687163,0.0802314094982437,,,,,,2026-06-09 00:08:19
2025-07,集計,アジア計,2745377,0.017971307904231182,0.07113338831973359,,,,,,2026-06-09 00:08:19
2025-08,集計,アジア計,2829756,0.16189414108499878,0.31250034786577396,,,,,,2026-06-09 00:08:19
2025-09,集計,アジア計,2502630,0.10156544015212043,0.3695945553987954,,,,,,2026-06-09 00:08:19
2025-10,集計,アジア計,2929136,0.1640480444582917,0.494887304305933,,,,,,2026-06-09 00:08:19
2025-11,集計,アジア計,2719083,0.06277904915642774,0.3482993797714655,,,,,,2026-06-09 00:08:19
2025-12,集計,アジア計,2931634,0.009385148479398087,0.38196554931267857,,,,,,2026-06-09 00:08:19
2025-01,東アジア,韓国,967100,0.12842006023063135,0.2408533416818175,,,,,,2026-06-09 00:08:19
2025-02,東アジア,韓国,847358,0.035178764711774946,0.18378494671725787,,,,,,2026-06-09 00:08:19
2025-03,東アジア,韓国,691725,0.04316530488522119,0.18125262557506505,,,,,,2026-06-09 00:08:19
2025-04,東アジア,韓国,721672,0.09136057127388808,0.27363472073191386,,,,,,2026-06-09 00:08:19
2025-05,東アジア,韓国,825883,0.1177619398217824,0.36872922170256905,,,,,,2026-06-09 00:08:19
2025-06,東アジア,韓国,729860,0.037798762080943904,0.1928409278486991,,,,,,2026-06-09 00:08:19
2025-07,東アジア,韓国,678566,-0.10441493033329419,0.20811145235233908,,,,,,2026-06-09 00:08:19
2025-08,東アジア,韓国,660917,0.07962631417314081,1.1407605350953909,,,,,,2026-06-09 00:08:19
2025-09,東アジア,韓国,670563,0.02102769229832213,2.331956949496154,,,,,,2026-06-09 00:08:19
2025-10,東アジア,韓国,867261,0.18451254973250641,3.3960695657463216,,,,,,2026-06-09 00:08:19
2025-11,東アジア,韓国,824567,0.10014729701963687,3.021454141102798,,,,,,2026-06-09 00:08:19
2025-12,東アジア,韓国,974239,0.1232013299868453,2.9290326223286915,,,,,,2026-06-09 00:08:19
2025-01,東アジア,中国,980520,1.3565207359981541,0.2996987093413359,,,,,,2026-06-09 00:08:19
2025-02,東アジア,中国,722924,0.5734106990116723,-0.000957688943184043,,,,,,2026-06-09 00:08:19
2025-03,東アジア,中国,661817,0.4624982045190873,-0.04261955013822205,,,,,,2026-06-09 00:08:19
2025-04,東アジア,中国,765189,0.4339828077007408,0.05378774107187123,,,,,,2026-06-09 00:08:19
2025-05,東アジア,中国,790089,0.4482377481889903,0.044586938845663227,,,,,,2026-06-09 00:08:19
2025-06,東アジア,中国,798001,0.19888915096819937,-0.09385102611590745,,,,,,2026-06-09 00:08:19
2025-07,東アジア,中国,974564,0.2550404368206871,-0.07221492355438774,,,,,,2026-06-09 00:08:19
2025-08,東アジア,中国,1018747,0.36559429498264095,0.018096436377154967,,,,,,2026-06-09 00:08:19
2025-09,東アジア,中国,775657,0.18891945953817024,-0.05298429651768988,,,,,,2026-06-09 00:08:19
2025-10,東アジア,中国,715804,0.22796477726751063,-0.020293417607520126,,,,,,2026-06-09 00:08:19
2025-11,東アジア,中国,562708,0.029961251164569935,-0.2506728135390991,,,,,,2026-06-09 00:08:19
2025-12,東アジア,中国,330435,-0.45318744383932963,-0.5347519268297491,,,,,,2026-06-09 00:08:19
2025-01,東アジア,台湾,593431,0.20545493694747785,0.5314427429302861,,,,,,2026-06-09 00:08:19
2025-02,東アジア,台湾,507346,0.010172488287402137,0.26890745793826865,,,,,,2026-06-09 00:08:19
2025-03,東アジア,台湾,522886,0.07933054531493178,0.2993119351544231,,,,,,2026-06-09 00:08:19
2025-04,東アジア,台湾,537638,0.1694824927184413,0.33254516478423257,,,,,,2026-06-09 00:08:19
2025-05,東アジア,台湾,538428,0.15540505742390698,0.2623242532300831,,,,,,2026-06-09 00:08:19
2025-06,東アジア,台湾,585070,0.01842165270928664,0.2688983593046834,,,,,,2026-06-09 00:08:19
2025-07,東アジア,台湾,604177,0.0568114633950092,0.3156706212327096,,,,,,2026-06-09 00:08:19
2025-08,東アジア,台湾,620753,0.09992380749875962,0.47700218188393895,,,,,,2026-06-09 00:08:19
2025-09,東アジア,台湾,526982,0.11972547728069527,0.40085489624813264,,,,,,2026-06-09 00:08:19
2025-10,東アジア,台湾,595915,0.24433600193776606,0.44044853650341675,,,,,,2026-06-09 00:08:19
2025-11,東アジア,台湾,542389,0.11062900061839365,0.38328547163748206,,,,,,2026-06-09 00:08:19
2025-12,東アジア,台湾,588409,0.19799373730052405,0.6895244767693938,,,,,,2026-06-09 00:08:19
2025-01,東アジア,香港,243687,0.308035426731079,0.5793884323231275,,,,,,2026-06-09 00:08:19
2025-02,東アジア,香港,195543,-0.05022731246721457,0.09044522763266483,,,,,,2026-06-09 00:08:19
2025-03,東アジア,香港,208369,-0.0994238740043134,0.21547570436913022,,,,,,2026-06-09 00:08:19
2025-04,東アジア,香港,263649,0.4293017456359103,0.35339260597722855,,,,,,2026-06-09 00:08:19
2025-05,東アジア,香港,193044,-0.11238424542269387,0.021358997285814807,,,,,,2026-06-09 00:08:19
2025-06,東アジア,香港,166764,-0.3345517230371423,-0.20220064105630775,,,,,,2026-06-09 00:08:19
2025-07,東アジア,香港,176019,-0.3692635154746675,-0.18814169088141686,,,,,,2026-06-09 00:08:19
2025-08,東アジア,香港,226069,-0.08309640367136195,0.18821086933669706,,,,,,2026-06-09 00:08:19
2025-09,東アジア,香港,149472,-0.12186868449499455,-0.041397577071321856,,,,,,2026-06-09 00:08:19
2025-10,東アジア,香港,196017,-0.0141328893963093,0.08559386803424873,,,,,,2026-06-09 00:08:19
2025-11,東アジア,香港,207636,-0.08555372541420403,0.039729196502789055,,,,,,2026-06-09 00:08:19
2025-12,東アジア,香港,291133,0.019541030911949697,0.16620200126581275,,,,,,2026-06-09 00:08:19
2025-01,東南アジア,タイ,96811,0.06873102610807535,0.04492223337542778,,,,,,2026-06-09 00:08:19
2025-02,東南アジア,タイ,116797,0.15135593387419544,0.08300802077055036,,,,,,2026-06-09 00:08:19
2025-03,東南アジア,タイ,148226,0.12506356784491723,0.005310526779840341,,,,,,2026-06-09 00:08:19
2025-04,東南アジア,タイ,158470,0.11190631556051378,-0.03850937706668611,,,,,,2026-06-09 00:08:19
2025-05,東南アジア,タイ,108106,0.10982670827858088,0.002308612329287918,,,,,,2026-06-09 00:08:19
2025-06,東南アジア,タイ,52059,-0.046608307083730094,-0.17345675092086876,,,,,,2026-06-09 00:08:19
2025-07,東南アジア,タイ,48553,-0.09236549893445989,-0.33672577251987645,,,,,,2026-06-09 00:08:19
2025-08,東南アジア,タイ,35499,0.023999769232988077,-0.28413559458750937,,,,,,2026-06-09 00:08:19
2025-09,東南アジア,タイ,51283,0.12655419357673203,-0.17361458014406106,,,,,,2026-06-09 00:08:19
2025-10,東南アジア,タイ,125894,-0.04761400429691043,-0.1337548939332429,,,,,,2026-06-09 00:08:19
2025-11,東南アジア,タイ,117396,-0.005127075194278019,-0.16304138594802697,,,,,,2026-06-09 00:08:19
2025-12,東南アジア,タイ,174009,0.18643039286542207,0.055009215695785096,,,,,,2026-06-09 00:08:19
2025-01,東南アジア,シンガポール,45707,0.33881077914469837,1.0156553183983066,,,,,,2026-06-09 00:08:19
2025-02,東南アジア,シンガポール,42270,0.1450629825274279,0.6194161366945061,,,,,,2026-06-09 00:08:19
2025-03,東南アジア,シンガポール,65297,0.06961849067112236,0.4946551605740839,,,,,,2026-06-09 00:08:19
2025-04,東南アジア,シンガポール,59996,0.2951385890683016,0.634590235396687,,,,,,2026-06-09 00:08:19
2025-05,東南アジア,シンガポール,63257,0.009269895972940256,0.6801328021248341,,,,,,2026-06-09 00:08:19
2025-06,東南アジア,シンガポール,68629,0.16468392023759026,0.45203537576167907,,,,,,2026-06-09 00:08:19
2025-07,東南アジア,シンガポール,24304,-0.1355504179263738,0.11917480198931663,,,,,,2026-06-09 00:08:19
2025-08,東南アジア,シンガポール,20512,-0.17226907711553208,0.04132399228348049,,,,,,2026-06-09 00:08:19
2025-09,東南アジア,シンガポール,40495,0.08179948174071017,0.38933680996328945,,,,,,2026-06-09 00:08:19
2025-10,東南アジア,シンガポール,65745,-0.044265154819014385,0.5677087059160169,,,,,,2026-06-09 00:08:19
2025-11,東南アジア,シンガポール,89393,-0.06717103203589692,0.3690634811241289,,,,,,2026-06-09 00:08:19
2025-12,東南アジア,シンガポール,140646,0.03226422018348618,0.4011915198852316,,,,,,2026-06-09 00:08:19
2025-01,東南アジア,マレーシア,75003,1.3380716356494902,1.3887066467084939,,,,,,2026-06-09 00:08:19
2025-02,東南アジア,マレーシア,64859,0.077785901824587,0.769203491543917,,,,,,2026-06-09 00:08:19
2025-03,東南アジア,マレーシア,53109,0.2659166209806212,0.04927393065296859,,,,,,2026-06-09 00:08:19
2025-04,東南アジア,マレーシア,51159,0.11256333862514412,0.10993230929445463,,,,,,2026-06-09 00:08:19
2025-05,東南アジア,マレーシア,51725,0.3074414842525657,0.2133758708860165,,,,,,2026-06-09 00:08:19
2025-06,東南アジア,マレーシア,28106,0.27511115143816345,-0.07951791445601619,,,,,,2026-06-09 00:08:19
2025-07,東南アジア,マレーシア,18112,-0.059605399792315716,-0.21104673955656228,,,,,,2026-06-09 00:08:19
2025-08,東南アジア,マレーシア,21143,0.23110515896122052,0.06637413627881172,,,,,,2026-06-09 00:08:19
2025-09,東南アジア,マレーシア,43826,0.09825836361358231,0.522899437069984,,,,,,2026-06-09 00:08:19
2025-10,東南アジア,マレーシア,57790,0.04899166833058022,0.18267026850032742,,,,,,2026-06-09 00:08:19
2025-11,東南アジア,マレーシア,71161,0.14725845196446707,0.09500361610783692,,,,,,2026-06-09 00:08:19
2025-12,東南アジア,マレーシア,100582,0.4042077929330299,0.2853929712460064,,,,,,2026-06-09 00:08:19
